term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0045608	negative regulation of auditory receptor cell differentiation	0.0004991242	45.61047	124	2.718674	0.001356956	8.303585e-22	9.244236464890016e-21	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9371415088421994
GO:0006577	amino-acid betaine metabolic process	0.001003275	91.68029	197	2.148772	0.002155809	9.860444e-22	1.0949669417383967e-20	17	13.54151	16	1.181552	0.001069733	0.9411765	0.1116788	0.4998575949659864
GO:2000110	negative regulation of macrophage apoptotic process	0.0002291454	20.93954	78	3.72501	0.0008535691	1.030155e-21	1.1429856361720068e-20	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.8486411659694288
GO:0007221	positive regulation of transcription of Notch receptor target	0.0007974087	72.868	168	2.305539	0.001838457	1.201409e-21	1.3307526120370371e-20	7	5.575917	6	1.076056	0.00040115	0.8571429	0.567252	0.9371415088421994
GO:1901382	regulation of chorionic trophoblast cell proliferation	0.0003137838	28.67388	93	3.24337	0.001017717	1.504913e-21	1.6543985101921468e-20	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9179299756368048
GO:0097284	hepatocyte apoptotic process	0.001033188	94.41371	200	2.118336	0.002188639	2.260107e-21	2.4660653410447764e-20	12	9.558715	12	1.255399	0.0008022999	1.0	0.06519727	0.3521883727134647
GO:0010899	regulation of phosphatidylcholine catabolic process	0.0002169702	19.82695	75	3.78273	0.0008207395	2.5840199999999998e-21	2.803224994229184e-20	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9371415088421994
GO:0015851	nucleobase transport	0.0007279718	66.52279	157	2.360093	0.001718081	2.904856e-21	3.138341552052545e-20	9	7.169037	9	1.255399	0.0006017249	1.0	0.1290482	0.5474356105093487
GO:1902202	regulation of hepatocyte growth factor receptor signaling pathway	0.0005990672	54.74336	138	2.520854	0.001510161	2.98367e-21	3.21820602704918e-20	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9179299756368048
GO:0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	0.000143268	13.09198	60	4.58296	0.0006565916	3.263053e-21	3.5109169605069505e-20	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9179299756368048
GO:0050882	voluntary musculoskeletal movement	0.0004953168	45.26254	122	2.695386	0.00133507	3.408241e-21	3.6611463933877553e-20	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	0.9371415088421994
GO:0032780	negative regulation of ATPase activity	0.0009944553	90.87432	194	2.134817	0.00212298	3.920578e-21	4.197793808136696e-20	13	10.35528	12	1.15883	0.0008022999	0.9230769	0.2244641	0.7404019121914734
GO:0050712	negative regulation of interleukin-1 alpha secretion	0.0001494661	13.65836	61	4.466128	0.0006675348	5.300882e-21	5.657283555393349e-20	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9371415088421994
GO:0002315	marginal zone B cell differentiation	0.0009325253	85.2151	185	2.170977	0.002024491	5.7916699999999995e-21	6.166066790453074e-20	9	7.169037	9	1.255399	0.0006017249	1.0	0.1290482	0.5474356105093487
GO:1903689	regulation of wound healing, spreading of epidermal cells	0.0006583225	60.15817	146	2.426936	0.001597706	6.1712099999999995e-21	6.564830427647535e-20	6	4.779358	6	1.255399	0.00040115	1.0	0.2554001	0.7769129531069531
GO:0042940	D-amino acid transport	0.0005323671	48.64824	127	2.610577	0.001389786	6.963215e-21	7.3775318989533e-20	6	4.779358	6	1.255399	0.00040115	1.0	0.2554001	0.7769129531069531
GO:0002363	alpha-beta T cell lineage commitment	0.0007424319	67.84417	158	2.328866	0.001729025	7.371599999999999e-21	7.803932775543043e-20	11	8.762156	10	1.141272	0.0006685833	0.9090909	0.3119934	0.8486411659694288
GO:0060842	arterial endothelial cell differentiation	0.0008203407	74.96356	169	2.254429	0.0018494	7.818491e-21	8.263736792690764e-20	6	4.779358	6	1.255399	0.00040115	1.0	0.2554001	0.7769129531069531
GO:0097403	cellular response to raffinose	0.0003937296	35.97941	105	2.918336	0.001149035	7.831004999999999e-21	8.270320609550562e-20	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9371415088421994
GO:2000391	positive regulation of neutrophil extravasation	0.0002655348	24.26483	83	3.420588	0.0009082851	9.078951e-21	9.54995333405276e-20	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9179299756368048
GO:0002085	inhibition of neuroepithelial cell differentiation	0.0005224222	47.73946	125	2.618379	0.001367899	1.1050869999999999e-20	1.1605618382282522e-19	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9179299756368048
GO:0032328	alanine transport	0.0006636543	60.64539	146	2.407438	0.001597706	1.238342e-20	1.2973998708598726e-19	10	7.965596	9	1.129859	0.0006017249	0.9	0.365444	0.9179299756368048
GO:0007296	vitellogenesis	0.0007819767	71.45782	163	2.281066	0.001783741	1.2632279999999999e-20	1.322419829116945e-19	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9179299756368048
GO:1904467	regulation of tumor necrosis factor secretion	0.0008471418	77.41267	172	2.221859	0.001882229	1.449721e-20	1.5104416974663502e-19	15	11.94839	14	1.171706	0.0009360166	0.9333333	0.1592252	0.6135486939280576
GO:0044752	response to human chorionic gonadotropin	0.0002082602	19.03103	72	3.783295	0.00078791	1.559888e-20	1.6213717371248026e-19	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9371415088421994
GO:0048625	myoblast fate commitment	0.0009506478	86.87115	186	2.141102	0.002035434	1.839779e-20	1.904771979622345e-19	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.8486411659694288
GO:0043402	glucocorticoid mediated signaling pathway	0.0003525839	32.21946	97	3.010602	0.00106149	2.9771729999999996e-20	3.0535167191738115e-19	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9371415088421994
GO:0070294	renal sodium ion absorption	0.0004333637	39.60121	110	2.777693	0.001203751	3.366556e-20	3.44482973592535e-19	4	3.186238	3	0.9415491	0.000200575	0.75	0.8139092	0.9393291670584109
GO:0006750	glutathione biosynthetic process	0.001054339	96.34655	199	2.065461	0.002177696	4.0118299999999995e-20	4.095552441427463e-19	14	11.15183	14	1.255399	0.0009360166	1.0	0.04135406	0.2617499160846561
GO:0097069	cellular response to thyroxine stimulus	0.0001860161	16.99834	67	3.941562	0.000733194	4.086747e-20	4.168798742093023e-19	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9371415088421994
GO:0015920	lipopolysaccharide transport	0.000196342	17.94192	69	3.845741	0.0007550804	4.105447e-20	4.184630292254066e-19	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9371415088421994
GO:0097011	cellular response to granulocyte macrophage colony-stimulating factor stimulus	0.0006334951	57.88941	140	2.418404	0.001532047	5.0799819999999996e-20	5.165956965842349e-19	9	7.169037	9	1.255399	0.0006017249	1.0	0.1290482	0.5474356105093487
GO:0071467	cellular response to pH	0.0006097055	55.7155	136	2.440973	0.001488274	7.988123e-20	8.092048541724405e-19	20	15.93119	16	1.004319	0.001069733	0.8	0.6146215	0.9371415088421994
GO:1990264	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity	0.0007494068	68.48154	156	2.277986	0.001707138	9.205088e-20	9.274866232159264e-19	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9371415088421994
GO:1903897	regulation of PERK-mediated unfolded protein response	0.0008141443	74.39732	165	2.217822	0.001805627	9.984939e-20	1.0037571604354471e-18	10	7.965596	9	1.129859	0.0006017249	0.9	0.365444	0.9179299756368048
GO:0050705	regulation of interleukin-1 alpha secretion	0.0003118901	28.50083	89	3.122716	0.0009739443	1.103121e-19	1.1055574439451638e-18	5	3.982798	4	1.004319	0.0002674333	0.8	0.7302295	0.9371415088421994
GO:0070417	cellular response to cold	0.00102815	93.9534	194	2.064853	0.00212298	1.1963389999999998e-19	1.1980688661339422e-18	8	6.372477	8	1.255399	0.0005348666	1.0	0.1620246	0.6135486939280576
GO:1903898	negative regulation of PERK-mediated unfolded protein response	0.0005529351	50.52776	127	2.51347	0.001389786	1.343597e-19	1.3414562157056144e-18	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.8486411659694288
GO:0051409	response to nitrosative stress	0.0008528681	77.93594	170	2.181279	0.001860343	1.3485359999999998e-19	1.3453665825625477e-18	8	6.372477	6	0.9415491	0.00040115	0.75	0.789328	0.9371415088421994
