term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0019962	type I interferon binding	4.461827e-05	4.077262	23	5.641041	0.0002516935	8.601928e-11	8.329665141284403e-10	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0015288	porin activity	0.0002844017	25.98891	65	2.501066	0.0007113076	9.316165e-11	8.98010242694064e-10	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	0.9740149213151926
GO:0008476	protein-tyrosine sulfotransferase activity	0.000206837	18.90097	53	2.804089	0.0005799893	9.916074e-11	9.471869780090498e-10	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0004905	type I interferon receptor activity	0.0001027016	9.384975	35	3.729365	0.0003830118	1.183976e-10	1.1233138588764047e-09	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0043423	3-phosphoinositide-dependent protein kinase binding	5.848672e-05	5.344575	26	4.864746	0.000284523	1.238552e-10	1.1672246749999999e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0008506	sucrose:proton symporter activity	0.000142495	13.02133	42	3.225476	0.0004596141	1.464469e-10	1.373997359555555e-09	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0016361	activin receptor activity, type I	0.0001851631	16.92039	49	2.895915	0.0005362165	1.715728e-10	1.5990736459161147e-09	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0047035	testosterone dehydrogenase (NAD+) activity	0.000462098	42.22698	89	2.107657	0.0009739443	2.439055e-10	2.2484039759825332e-09	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	0.9740149213151926
GO:0035226	glutamate-cysteine ligase catalytic subunit binding	8.031043e-05	7.338848	30	4.087835	0.0003282958	2.970622e-10	2.7088479663066953e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0008603	cAMP-dependent protein kinase regulator activity	0.0004451815	40.68113	86	2.114002	0.0009411147	4.180322e-10	3.771222111965812e-09	7	5.575917	6	1.076056	0.00040115	0.8571429	0.567252	0.9740149213151926
GO:0030504	inorganic diphosphate transmembrane transporter activity	0.0002823484	25.80128	63	2.441739	0.0006894212	4.454454e-10	4.009958376972281e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0042978	ornithine decarboxylase activator activity	0.000440004	40.208	85	2.114007	0.0009301715	5.24771e-10	4.674226080168777e-09	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0008422	beta-glucosidase activity	0.000383206	35.01775	77	2.198885	0.0008426259	6.186638e-10	5.464432141422594e-09	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.9740149213151926
GO:0004075	biotin carboxylase activity	0.0004279754	39.10882	83	2.122283	0.0009082851	6.947858e-10	6.111220099166667e-09	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.9740149213151926
GO:0050104	L-gulonate 3-dehydrogenase activity	0.0001105439	10.10161	35	3.464795	0.0003830118	7.802883e-10	6.778553914814814e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0003975	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	3.15045e-06	0.2878913	8	27.78827	8.754555e-05	9.062053e-10	7.792258200814665e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	3.15045e-06	0.2878913	8	27.78827	8.754555e-05	9.062053e-10	7.792258200814665e-09	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0015538	sialic acid:proton symporter activity	5.619579e-05	5.135227	24	4.6736	0.0002626367	1.344313e-09	1.1351378972e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0008426	protein kinase C inhibitor activity	0.0001420443	12.98015	40	3.081629	0.0004377278	1.392665e-09	1.172717690438247e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0005225	volume-sensitive anion channel activity	0.0003473195	31.7384	71	2.237038	0.0007769668	1.394373e-09	1.172717690438247e-08	8	6.372477	7	1.098474	0.0004680083	0.875	0.4932266	0.9740149213151926
GO:0071723	lipopeptide binding	0.0003413362	31.19164	70	2.244191	0.0007660236	1.592765e-09	1.3369093101391649e-08	10	7.965596	8	1.004319	0.0005348666	0.8	0.6674025	0.9740149213151926
GO:0004941	beta2-adrenergic receptor activity	0.0001371734	12.53504	39	3.111278	0.0004267846	1.709943e-09	1.4285946355731225e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0004760	serine-pyruvate transaminase activity	5.736814e-05	5.242358	24	4.578092	0.0002626367	1.992895e-09	1.6562997421259845e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0070123	transforming growth factor beta receptor activity, type III	0.0001505486	13.75728	41	2.98024	0.0004486709	2.23379e-09	1.8456088806262232e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0005471	ATP:ADP antiporter activity	0.0001576284	14.40424	42	2.915809	0.0004596141	2.668416e-09	2.179120377562863e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0015207	adenine transmembrane transporter activity	0.0001576284	14.40424	42	2.915809	0.0004596141	2.668416e-09	2.179120377562863e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0005329	dopamine transmembrane transporter activity	0.0003537671	32.32759	71	2.196266	0.0007769668	2.89698e-09	2.3566569479768792e-08	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.9740149213151926
GO:0090482	vitamin transmembrane transporter activity	0.0004360485	39.84655	82	2.057895	0.0008973419	3.354189e-09	2.7025545721374045e-08	8	6.372477	7	1.098474	0.0004680083	0.875	0.4932266	0.9740149213151926
GO:0018479	benzaldehyde dehydrogenase (NAD+) activity	0.0002638698	24.11269	58	2.405372	0.0006347052	3.542388e-09	2.8487546925714285e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0047006	17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity	0.0001118258	10.21876	34	3.327215	0.0003720686	3.614999e-09	2.89062988219697e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0001631	cysteinyl leukotriene receptor activity	0.0001475153	13.48009	40	2.967339	0.0004377278	3.898456e-09	3.1113953179584125e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0036042	long-chain fatty acyl-CoA binding	0.000184967	16.90247	46	2.721496	0.0005033869	3.920858e-09	3.123370278490566e-08	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0030911	TPR domain binding	0.0003718344	33.9786	73	2.148411	0.0007988532	4.269576e-09	3.3820168615384625e-08	8	6.372477	6	0.9415491	0.00040115	0.75	0.789328	0.9740149213151926
GO:0047023	androsterone dehydrogenase activity	0.0001793101	16.38554	45	2.746324	0.0004924437	4.399899e-09	3.465741339179104e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0005008	hepatocyte growth factor-activated receptor activity	0.0001129083	10.31767	34	3.295316	0.0003720686	4.561349e-09	3.5862226216014895e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0008123	cholesterol 7-alpha-monooxygenase activity	4.62917e-05	4.230182	21	4.964326	0.0002298071	5.001831e-09	3.896260236531365e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0004566	beta-glucuronidase activity	0.0003590621	32.81145	71	2.163879	0.0007769668	5.189489e-09	4.0275776761029415e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0005171	hepatocyte growth factor receptor binding	0.0002333021	21.31938	53	2.486001	0.0005799893	5.595329e-09	4.310853839051095e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0015226	carnitine transmembrane transporter activity	0.0002334689	21.33462	53	2.484225	0.0005799893	5.726036e-09	4.403519852823315e-08	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0004833	tryptophan 2,3-dioxygenase activity	0.0001316718	12.0323	37	3.075056	0.0004048982	5.891726e-09	4.49730412166065e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0002950	ceramide phosphoethanolamine synthase activity	0.0003169833	28.96625	65	2.243991	0.0007113076	5.901247e-09	4.49730412166065e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0033188	sphingomyelin synthase activity	0.0003169833	28.96625	65	2.243991	0.0007113076	5.901247e-09	4.49730412166065e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0047493	ceramide cholinephosphotransferase activity	0.0003169833	28.96625	65	2.243991	0.0007113076	5.901247e-09	4.49730412166065e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0031752	D5 dopamine receptor binding	0.0002009184	18.36012	48	2.614362	0.0005252733	6.270944e-09	4.753308001436265e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0004450	isocitrate dehydrogenase (NADP+) activity	9.756591e-05	8.91567	31	3.477024	0.000339239	6.405771e-09	4.846803792473118e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0004096	catalase activity	8.668418e-05	7.921287	29	3.661021	0.0003173526	6.438415e-09	4.8627885742397144e-08	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	0.0002347795	21.45438	53	2.470357	0.0005799893	6.858746e-09	5.171004573571429e-08	6	4.779358	6	1.255399	0.00040115	1.0	0.2554001	0.9740149213151926
GO:0015307	drug:proton antiporter activity	0.0001153306	10.53903	34	3.226104	0.0003720686	7.589518e-09	5.70700886797153e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0034986	iron chaperone activity	6.162968e-05	5.631781	24	4.261529	0.0002626367	7.685573e-09	5.763497194671404e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0004613	phosphoenolpyruvate carboxykinase (GTP) activity	4.333664e-05	3.960146	20	5.050319	0.0002188639	8.65727e-09	6.457772780918729e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0031685	adenosine receptor binding	0.0004236965	38.71781	79	2.040405	0.0008645123	9.066795e-09	6.73943811443662e-08	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0004939	beta-adrenergic receptor activity	0.0002717628	24.83396	58	2.335512	0.0006347052	9.712318e-09	7.206574094200351e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0008607	phosphorylase kinase regulator activity	0.0003513662	32.1082	69	2.148984	0.0007550804	1.09145e-08	8.028052090592334e-08	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0005150	interleukin-1, Type I receptor binding	9.454379e-05	8.639506	30	3.472421	0.0003282958	1.142425e-08	8.367550336221839e-08	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0004508	steroid 17-alpha-monooxygenase activity	3.548826e-05	3.242953	18	5.550497	0.0001969775	1.153723e-08	8.412812618307426e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0047442	17-alpha-hydroxyprogesterone aldolase activity	3.548826e-05	3.242953	18	5.550497	0.0001969775	1.153723e-08	8.412812618307426e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0018636	phenanthrene 9,10-monooxygenase activity	0.0001236382	11.29818	35	3.097843	0.0003830118	1.242466e-08	9.013215553264605e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0047086	ketosteroid monooxygenase activity	0.0001236382	11.29818	35	3.097843	0.0003830118	1.242466e-08	9.013215553264605e-08	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0047946	glutamine N-acyltransferase activity	7.881129e-05	7.201854	27	3.749035	0.0002954662	1.296639e-08	9.390068367066896e-08	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0043183	vascular endothelial growth factor receptor 1 binding	0.0001485297	13.57279	39	2.873396	0.0004267846	1.398929e-08	1.0061802790459965e-07	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	0.0002608045	23.83257	56	2.349725	0.0006128189	1.407525e-08	1.01064125e-07	6	4.779358	6	1.255399	0.00040115	1.0	0.2554001	0.9740149213151926
GO:0047718	indanol dehydrogenase activity	0.0001488258	13.59985	39	2.867678	0.0004267846	1.473035e-08	1.0540938593220339e-07	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0038100	nodal binding	0.0001556176	14.22049	40	2.812842	0.0004377278	1.620867e-08	1.1559629179054054e-07	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0000773	phosphatidyl-N-methylethanolamine N-methyltransferase activity	5.95978e-05	5.446106	23	4.223201	0.0002516935	1.827778e-08	1.2947783080536913e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0004608	phosphatidylethanolamine N-methyltransferase activity	5.95978e-05	5.446106	23	4.223201	0.0002516935	1.827778e-08	1.2947783080536913e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0080101	phosphatidyl-N-dimethylethanolamine N-methyltransferase activity	5.95978e-05	5.446106	23	4.223201	0.0002516935	1.827778e-08	1.2947783080536913e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0015440	peptide-transporting ATPase activity	5.969754e-05	5.455221	23	4.216145	0.0002516935	1.883111e-08	1.3317411460636517e-07	5	3.982798	2	0.5021595	0.0001337167	0.4	0.9928369	1.0
GO:0033229	cysteine transmembrane transporter activity	0.0001199581	10.96189	34	3.101655	0.0003720686	1.926754e-08	1.3603269879598664e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0045183	translation factor activity, non-nucleic acid binding	0.0001260064	11.51459	35	3.039621	0.0003830118	1.960713e-08	1.379688381e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0015272	ATP-activated inward rectifier potassium channel activity	0.000236136	21.57834	52	2.409823	0.0005690461	2.05239e-08	1.4394004285714287e-07	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.9740149213151926
GO:0015184	L-cystine transmembrane transporter activity	0.0002920898	26.69145	60	2.24791	0.0006565916	2.058532e-08	1.4413137817578774e-07	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0002054	nucleobase binding	0.000189975	17.36011	45	2.59215	0.0004924437	2.309212e-08	1.611486456859504e-07	4	3.186238	3	0.9415491	0.000200575	0.75	0.8139092	0.9740149213151926
GO:0019534	toxin transporter activity	0.0003662324	33.46668	70	2.091632	0.0007660236	2.394951e-08	1.6658127054365733e-07	5	3.982798	5	1.255399	0.0003342916	1.0	0.3206508	0.9740149213151926
GO:0097199	cysteine-type endopeptidase activity involved in apoptotic signaling pathway	8.145045e-05	7.443023	27	3.627558	0.0002954662	2.507553e-08	1.741264599671053e-07	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0038064	collagen receptor activity	0.0003376326	30.8532	66	2.139162	0.0007222508	2.626104e-08	1.820592953694581e-07	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0035877	death effector domain binding	0.0001522639	13.91403	39	2.802926	0.0004267846	2.652463e-08	1.831004134640523e-07	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0048406	nerve growth factor binding	0.0003236661	29.57693	64	2.163849	0.0007003644	2.812119e-08	1.936829758238173e-07	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	0.9740149213151926
GO:0070573	metallodipeptidase activity	0.0003040707	27.78628	61	2.195328	0.0006675348	3.565108e-08	2.4355802550161813e-07	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	0.9740149213151926
GO:0003934	GTP cyclohydrolase I activity	0.0001544139	14.1105	39	2.7639	0.0004267846	3.79313e-08	2.58717202907916e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:1904288	BAT3 complex binding	0.0002762654	25.2454	57	2.257837	0.0006237621	3.930176e-08	2.672013377133656e-07	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	0.9740149213151926
GO:0005344	oxygen transporter activity	0.0003418774	31.2411	66	2.112602	0.0007222508	4.106977e-08	2.7743451030400004e-07	14	11.15183	5	0.4483567	0.0003342916	0.3571429	0.9999466	1.0
GO:0003876	AMP deaminase activity	9.476608e-05	8.659819	29	3.3488	0.0003173526	4.217947e-08	2.844755947923323e-07	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
GO:0043208	glycosphingolipid binding	0.0003723131	34.02234	70	2.057472	0.0007660236	4.414464e-08	2.967813217834395e-07	8	6.372477	6	0.9415491	0.00040115	0.75	0.789328	0.9740149213151926
GO:0046997	oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor	0.0001490345	13.61892	38	2.790236	0.0004158414	4.431191e-08	2.9743224804451506e-07	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	0.9740149213151926
GO:0015379	potassium:chloride symporter activity	0.0002574474	23.5258	54	2.295352	0.0005909325	5.237702e-08	3.493456215481833e-07	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	0.9740149213151926
GO:0022820	potassium ion symporter activity	0.0002574474	23.5258	54	2.295352	0.0005909325	5.237702e-08	3.493456215481833e-07	6	4.779358	5	1.046166	0.0003342916	0.8333333	0.6469043	0.9740149213151926
GO:0015421	oligopeptide-transporting ATPase activity	4.383704e-05	4.005872	19	4.743037	0.0002079207	5.26927e-08	3.50896812933754e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0008397	sterol 12-alpha-hydroxylase activity	3.087135e-05	2.821054	16	5.671638	0.0001750911	5.47394e-08	3.633801050314466e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0033778	7alpha-hydroxycholest-4-en-3-one 12alpha-hydroxylase activity	3.087135e-05	2.821054	16	5.671638	0.0001750911	5.47394e-08	3.633801050314466e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0030619	U1 snRNA binding	0.0003525246	32.21405	67	2.079838	0.000733194	5.726626e-08	3.783695613771518e-07	7	5.575917	6	1.076056	0.00040115	0.8571429	0.567252	0.9740149213151926
GO:0008112	nicotinamide N-methyltransferase activity	0.0001140139	10.41871	32	3.071398	0.0003501822	6.112512e-08	3.97642922403698e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0030760	pyridine N-methyltransferase activity	0.0001140139	10.41871	32	3.071398	0.0003501822	6.112512e-08	3.97642922403698e-07	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	0.9740149213151926
GO:0004461	lactose synthase activity	0.0001088514	9.946946	31	3.116534	0.000339239	7.105602e-08	4.5731481164634156e-07	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
